,Unnamed: 0,id,year,indoor_outdoor,location,match_duration,pais_anfitrion,prize_currency,prize_money,series_category_id,surface,1ST_SERVE_POINTS_WON,1ST_SERVE_RETURN_POINTS_WON,2ND_SERVE_POINTS_WON,2ND_SERVE_RETURN_POINTS_WON,ACES,age,backhand,BREAK_POINTS_CONVERTED,BREAK_POINTS_SAVED,citizenship,DOUBLE_FAULTS,FIRST_SERVE,handedness,name,PERCENTAGE_RETURN_GAME_WON,PERCENTAGE_SERVE_GAME_WON,RETURN_GAMES_PLAYED,RETURN_POINTS_WON,RETURN_RATING,SERVE_RATING,SERVICE_GAMES_PLAYED,SERVICE_POINTS_WON,tiebreaks_won,TOTAL_POINTS_WON,weight,Event
84459,84459,84460,2009,O,Doha,78.0,QAT,$,1110250.0,atp250,Hard,76.47058823529412,35.0,45.83333333333333,56.00000000000001,4.0,26.102,Unknown Backhand,60.0,80.0,ESP,7.0,68.0,Right-Handed,Miguel Angel Lopez Jaen,33.33333333333333,10.0,9.0,43.07692307692308,184.3333333333333,197.30392156862743,10.0,66.66666666666666,1.0,55.71428571428572,84.0,1
84460,84460,84461,2009,O,Doha,116.0,QAT,$,1110250.0,atp250,Hard,67.1875,32.0,48.48484848484848,56.41025641025641,2.0,24.037,Unknown Backhand,66.66666666666666,60.0,MAR,4.0,65.97938144329896,Right-Handed,Lamine Ouahab,40.0,-6.666666666666667,15.0,42.69662921348314,195.07692307692307,172.98506326148078,15.0,60.824742268041234,0.0,52.1505376344086,83.0,1
84461,84461,84462,2009,O,Doha,101.0,QAT,$,1110250.0,atp250,Hard,69.38775510204081,40.38461538461539,55.172413793103445,45.16129032258064,4.0,28.524,One-Handed Backhand,30.0,66.66666666666666,AUT,1.0,62.82051282051282,Right-Handed,Alexander Peya,27.27272727272727,9.090909090909092,11.0,42.16867469879519,142.8186329799233,199.47159080656616,11.0,64.1025641025641,1.0,52.79503105590062,83.0,1
84462,84462,84463,2009,O,Doha,70.0,QAT,$,1110250.0,atp250,Hard,84.84848484848484,34.21052631578947,55.172413793103445,58.333333333333336,9.0,27.905,Two-Handed Backhand,33.33333333333333,100.0,CZE,5.0,53.2258064516129,Right-Handed,Jaroslav Pospisil,33.33333333333333,-11.11111111111111,9.0,43.54838709677419,159.21052631578948,186.13559398209009,9.0,70.96774193548387,0.0,57.25806451612904,72.0,1
84463,84463,84464,2009,O,Doha,62.0,QAT,$,1110250.0,atp250,Hard,78.78787878787878,35.8974358974359,55.55555555555556,73.68421052631578,5.0,24.887,Unknown Backhand,80.0,50.0,POL,2.0,64.70588235294117,Right-Handed,Michal Przysiezny,50.0,66.66666666666666,8.0,48.27586206896552,239.5816464237517,268.7159833630422,9.0,70.58823529411765,0.0,58.71559633027523,84.0,1
84464,84464,84465,2009,O,Doha,83.0,QAT,$,1110250.0,atp250,Hard,66.66666666666666,41.17647058823529,55.172413793103445,66.66666666666666,7.0,26.755,Two-Handed Backhand,71.42857142857143,50.0,SVK,3.0,57.35294117647059,Right-Handed,Karol Beck,50.0,18.181818181818183,10.0,50.90909090909091,229.27170868347332,201.37383981805883,11.0,61.76470588235294,0.0,56.91056910569105,74.0,1
84465,84465,84466,2009,O,Doha,73.0,QAT,$,1110250.0,atp250,Hard,75.86206896551724,50.0,50.0,55.55555555555556,4.0,27.319,Two-Handed Backhand,45.45454545454545,0.0,SUI,1.0,67.44186046511628,Right-Handed,Marco Chiudinelli,62.5,87.5,8.0,53.06122448979592,213.510101010101,283.8039294306335,8.0,67.44186046511628,0.0,59.78260869565217,85.0,1
84466,84466,84467,2009,O,Doha,94.0,QAT,$,1110250.0,atp250,Hard,78.43137254901961,38.775510204081634,36.84210526315789,60.86956521739131,4.0,28.524,One-Handed Backhand,50.0,71.42857142857143,AUT,4.0,72.85714285714285,Right-Handed,Alexander Peya,36.36363636363637,-20.0,11.0,45.83333333333333,186.0087117851093,168.13062066932034,10.0,67.14285714285714,1.0,56.33802816901409,83.0,1
84467,84467,84468,2009,O,Doha,104.0,QAT,$,1110250.0,atp250,Hard,79.41176470588235,36.84210526315789,36.36363636363637,58.13953488372093,1.0,24.887,Unknown Backhand,33.33333333333333,33.33333333333333,POL,4.0,50.74626865671642,Right-Handed,Michal Przysiezny,45.45454545454545,27.27272727272727,11.0,48.14814814814815,173.76951893475757,190.7943969989624,11.0,58.2089552238806,0.0,52.702702702702695,84.0,1
84468,84468,84469,2009,O,Doha,128.0,QAT,$,1110250.0,atp250,Hard,81.81818181818183,28.07017543859649,57.14285714285714,43.58974358974359,3.0,26.755,Two-Handed Backhand,42.85714285714285,33.33333333333333,SVK,4.0,61.11111111111112,Right-Handed,Karol Beck,18.75,75.0,16.0,34.375,133.26706188548297,274.07215007215007,16.0,72.22222222222221,0.0,52.68817204301075,74.0,1
84469,84469,84470,2009,O,Doha,69.0,QAT,$,1110250.0,atp250,Hard,82.35294117647058,41.17647058823529,50.0,68.18181818181817,4.0,31.051,Two-Handed Backhand,44.44444444444444,100.0,FRA,1.0,73.91304347826086,Right-Handed,Arnaud Clement,57.14285714285714,75.0,7.0,51.78571428571429,210.94559035735503,284.2659846547315,8.0,73.91304347826086,0.0,61.76470588235294,74.0,1
84470,84470,84471,2009,O,Doha,46.0,QAT,$,1110250.0,atp250,Hard,94.44444444444444,45.71428571428572,84.61538461538461,78.94736842105263,6.0,28.779,Two-Handed Backhand,71.42857142857143,,FRA,1.0,58.06451612903226,Left-Handed,Nicolas Devilder,62.5,100.0,8.0,57.407407407407405,258.59022556390977,342.1243451888613,7.0,90.32258064516128,0.0,69.41176470588235,65.0,1
84471,84471,84472,2009,O,Doha,49.0,QAT,$,1110250.0,atp250,Hard,88.0,39.39393939393939,71.42857142857143,68.75,5.0,27.408,One-Handed Backhand,80.0,,SUI,1.0,64.1025641025641,Right-Handed,Roger Federer,50.0,100.0,8.0,48.97959183673469,238.14393939393932,327.53113553113553,8.0,82.05128205128204,0.0,63.63636363636363,85.0,1
84472,84472,84473,2009,O,Doha,70.0,QAT,$,1110250.0,atp250,Hard,75.67567567567568,39.39393939393939,66.66666666666666,56.00000000000001,1.0,27.456,One-Handed Backhand,36.36363636363637,75.0,ROU,1.0,75.51020408163265,Right-Handed,Victor Hanescu,44.44444444444444,22.22222222222222,9.0,46.55172413793103,176.2020202020202,240.0747686461972,9.0,73.46938775510205,0.0,58.87850467289719,88.0,1
84473,84473,84474,2009,O,Doha,75.0,QAT,$,1110250.0,atp250,Hard,71.05263157894737,36.58536585365854,84.61538461538461,33.33333333333333,3.0,25.22,One-Handed Backhand,75.0,,GER,0.0,74.50980392156863,Right-Handed,Philipp Kohlschreiber,30.0,100.0,10.0,35.59322033898305,174.91869918699186,333.1778201159006,9.0,74.50980392156863,0.0,53.63636363636364,70.0,1
84474,84474,84475,2009,O,Doha,75.0,QAT,$,1110250.0,atp250,Hard,77.14285714285715,35.0,50.0,58.06451612903226,3.0,21.639,Two-Handed Backhand,26.666666666666668,80.0,GBR,3.0,59.32203389830508,Right-Handed,Andy Murray,44.44444444444444,0.0,9.0,45.07042253521127,164.17562724014337,186.46489104116225,9.0,66.10169491525424,0.0,54.61538461538461,82.0,1
84475,84475,84476,2009,O,Doha,55.0,QAT,$,1110250.0,atp250,Hard,77.14285714285715,42.30769230769231,40.0,86.66666666666667,9.0,22.344,Two-Handed Backhand,83.33333333333334,66.66666666666666,FRA,2.0,70.0,Right-Handed,Gael Monfils,62.5,37.5,8.0,58.53658536585365,274.8076923076923,231.6428571428572,8.0,66.0,0.0,62.63736263736264,85.0,1
84476,84476,84477,2009,O,Doha,47.0,QAT,$,1110250.0,atp250,Hard,95.0,57.89473684210527,71.42857142857143,80.0,1.0,22.588,Two-Handed Backhand,66.66666666666666,,ESP,0.0,74.07407407407408,Left-Handed,Rafael Nadal,85.71428571428571,100.0,7.0,69.23076923076923,290.2756892230576,341.5026455026455,6.0,88.88888888888889,0.0,77.27272727272727,85.0,1
84477,84477,84478,2009,O,Doha,115.0,QAT,$,1110250.0,atp250,Hard,75.0,37.735849056603776,46.34146341463415,37.83783783783784,4.0,28.524,One-Handed Backhand,20.0,80.0,AUT,5.0,59.4059405940594,Right-Handed,Alexander Peya,15.384615384615383,-28.57142857142857,13.0,37.77777777777778,110.958302279057,151.17597543726498,14.0,63.366336633663366,0.0,51.30890052356021,83.0,1
84478,84478,84479,2009,O,Doha,88.0,QAT,$,1110250.0,atp250,Hard,88.57142857142857,37.5,62.06896551724138,45.45454545454545,4.0,24.782,One-Handed Backhand,50.0,83.33333333333334,GER,3.0,54.6875,Right-Handed,Philipp Petzschner,20.0,0.0,10.0,40.0,152.95454545454544,206.32789408866995,11.0,76.5625,1.0,57.46268656716418,77.0,1
84479,84479,84480,2009,O,Doha,62.0,QAT,$,1110250.0,atp250,Hard,76.47058823529412,20.0,75.0,68.75,8.0,26.349,Two-Handed Backhand,40.0,100.0,USA,0.0,73.91304347826086,Right-Handed,Andy Roddick,50.0,75.0,8.0,50.0,178.75,308.383631713555,8.0,76.08695652173914,0.0,62.24489795918368,88.0,1
84480,84480,84481,2009,O,Doha,69.0,QAT,$,1110250.0,atp250,Hard,77.5,43.75,35.294117647058826,58.620689655172406,0.0,24.873,Two-Handed Backhand,38.46153846153847,50.0,ITA,1.0,70.17543859649122,Right-Handed,Andreas Seppi,55.55555555555556,33.33333333333333,9.0,50.81967213114754,196.38778367226644,215.3028895768834,9.0,64.91228070175438,0.0,57.6271186440678,78.0,1
84481,84481,84482,2009,O,Doha,126.0,QAT,$,1110250.0,atp250,Hard,74.60317460317461,26.41509433962264,46.875,52.27272727272727,14.0,22.997,One-Handed Backhand,40.0,25.0,UKR,4.0,66.3157894736842,Right-Handed,Sergiy Stakhovsky,14.285714285714285,66.66666666666666,14.0,38.144329896907216,132.9735358980642,264.4606307435255,15.0,65.26315789473685,1.0,51.5625,80.0,1
84482,84482,84483,2009,O,Doha,158.0,QAT,$,1110250.0,atp250,Hard,72.46376811594203,38.46153846153847,55.26315789473685,45.23809523809524,7.0,26.537,Two-Handed Backhand,28.57142857142857,77.77777777777779,BEL,1.0,64.48598130841121,Right-Handed,Kristof Vliegen,26.666666666666668,0.0,15.0,40.833333333333336,138.9377289377289,198.21290731909008,16.0,66.35514018691589,1.0,52.863436123348016,75.0,1
84483,84483,84484,2009,O,Doha,121.0,QAT,$,1110250.0,atp250,Hard,67.1875,21.73913043478261,72.72727272727273,53.84615384615385,4.0,26.529,One-Handed Backhand,37.5,33.33333333333333,RUS,0.0,74.4186046511628,Right-Handed,Mikhail Youzhny,21.428571428571427,73.33333333333333,14.0,36.47058823529412,134.51385570950788,291.66671071176887,15.0,68.6046511627907,0.0,52.63157894736842,73.0,1
84484,84484,84485,2009,O,Doha,80.0,QAT,$,1110250.0,atp250,Hard,71.05263157894737,37.5,57.14285714285714,60.0,4.0,27.408,One-Handed Backhand,40.0,75.0,SUI,2.0,57.57575757575758,Right-Handed,Roger Federer,44.44444444444444,22.22222222222222,9.0,46.15384615384615,181.94444444444449,209.9934685197843,9.0,65.15151515151516,0.0,55.72519083969466,85.0,1
84485,84485,84486,2009,O,Doha,90.0,QAT,$,1110250.0,atp250,Hard,74.19354838709677,40.0,92.85714285714286,56.52173913043478,3.0,27.456,One-Handed Backhand,37.5,,ROU,0.0,68.88888888888889,Right-Handed,Victor Hanescu,33.33333333333333,100.0,9.0,44.57831325301205,167.35507246376812,338.9395801331285,9.0,80.0,0.0,57.03125,88.0,1
84486,84486,84487,2009,O,Doha,139.0,QAT,$,1110250.0,atp250,Hard,74.28571428571429,27.94117647058824,60.0,59.45945945945946,8.0,25.22,One-Handed Backhand,50.0,66.66666666666666,GER,1.0,66.66666666666666,Right-Handed,Philipp Kohlschreiber,25.0,37.5,16.0,39.04761904761905,162.4006359300477,245.45238095238096,16.0,69.52380952380952,0.0,54.285714285714285,70.0,1
84487,84487,84488,2009,O,Doha,71.0,QAT,$,1110250.0,atp250,Hard,87.09677419354838,33.33333333333333,75.0,58.620689655172406,6.0,21.639,Two-Handed Backhand,37.5,,GBR,0.0,72.09302325581395,Right-Handed,Andy Murray,33.33333333333333,100.0,9.0,44.61538461538462,162.78735632183907,340.18979744936235,9.0,83.72093023255815,0.0,60.18518518518518,82.0,1
84488,84488,84489,2009,O,Doha,127.0,QAT,$,1110250.0,atp250,Hard,75.0,35.714285714285715,51.61290322580645,57.14285714285714,9.0,22.344,Two-Handed Backhand,23.07692307692308,50.0,FRA,0.0,60.75949367088608,Right-Handed,Gael Monfils,25.0,50.0,12.0,43.75,140.93406593406593,246.3723968966925,12.0,65.82278481012658,1.0,52.87958115183245,85.0,1
84489,84489,84490,2009,O,Doha,61.0,QAT,$,1110250.0,atp250,Hard,90.0,57.57575757575758,53.333333333333336,68.75,2.0,22.588,Two-Handed Backhand,66.66666666666666,50.0,ESP,3.0,57.14285714285714,Left-Handed,Rafael Nadal,75.0,57.14285714285714,8.0,61.224489795918366,267.99242424242425,256.6190476190476,7.0,74.28571428571429,0.0,66.66666666666666,85.0,1
84490,84490,84491,2009,O,Doha,103.0,QAT,$,1110250.0,atp250,Hard,75.60975609756098,52.38095238095239,61.11111111111112,42.85714285714285,11.0,26.349,Two-Handed Backhand,44.44444444444444,60.0,USA,0.0,69.49152542372882,Right-Handed,Andy Roddick,40.0,27.27272727272727,10.0,48.05194805194805,179.6825396825397,244.4851199051282,11.0,71.1864406779661,0.0,58.08823529411765,88.0,1
84491,84491,84492,2009,O,Doha,86.0,QAT,$,1110250.0,atp250,Hard,73.91304347826086,37.5,52.63157894736842,53.125,6.0,22.997,One-Handed Backhand,42.85714285714285,50.0,UKR,1.0,70.76923076923077,Right-Handed,Sergiy Stakhovsky,30.0,72.72727272727273,10.0,44.44444444444444,163.48214285714286,275.04112592213284,11.0,67.6923076923077,0.0,55.47445255474452,80.0,1
84492,84492,84493,2009,O,Doha,86.0,QAT,$,1110250.0,atp250,Hard,69.04761904761905,38.88888888888889,61.11111111111112,70.0,4.0,27.408,One-Handed Backhand,57.14285714285714,33.33333333333333,SUI,0.0,70.0,Right-Handed,Roger Federer,40.0,60.0,10.0,47.2972972972973,206.031746031746,264.1587301587301,10.0,66.66666666666666,1.0,55.970149253731336,85.0,1
84493,84493,84494,2009,O,Doha,76.0,QAT,$,1110250.0,atp250,Hard,71.875,44.11764705882353,52.38095238095239,68.0,4.0,21.639,Two-Handed Backhand,55.55555555555556,50.0,GBR,0.0,60.37735849056604,Right-Handed,Andy Murray,55.55555555555556,33.33333333333333,9.0,54.23728813559322,223.22875816993465,221.9666442048517,9.0,64.15094339622641,0.0,58.92857142857143,82.0,1
84494,84494,84495,2009,O,Doha,89.0,QAT,$,1110250.0,atp250,Hard,82.5,36.95652173913043,35.294117647058826,58.82352941176471,7.0,22.344,Two-Handed Backhand,42.85714285714285,0.0,FRA,0.0,70.17543859649122,Right-Handed,Gael Monfils,30.0,90.0,10.0,42.85714285714285,168.637194008038,284.9695562435501,10.0,68.42105263157895,0.0,55.00000000000001,85.0,1
84495,84495,84496,2009,O,Doha,67.0,QAT,$,1110250.0,atp250,Hard,76.19047619047619,43.47826086956522,75.0,53.333333333333336,13.0,26.349,Two-Handed Backhand,25.0,100.0,USA,0.0,84.0,Right-Handed,Andy Roddick,37.5,77.77777777777779,8.0,45.90163934426229,159.31159420289856,325.968253968254,9.0,76.0,0.0,59.45945945945946,88.0,1
84496,84496,84497,2009,O,Doha,125.0,QAT,$,1110250.0,atp250,Hard,85.96491228070175,31.14754098360656,50.0,47.05882352941176,7.0,21.639,Two-Handed Backhand,66.66666666666666,100.0,GBR,1.0,65.51724137931035,Right-Handed,Andy Murray,28.57142857142857,57.14285714285714,14.0,36.84210526315789,173.44445975111353,264.62501080286927,14.0,73.5632183908046,0.0,54.3956043956044,82.0,1
84497,84497,84498,2009,O,Doha,122.0,QAT,$,1110250.0,atp250,Hard,79.71014492753623,26.31578947368421,32.0,48.27586206896552,8.0,26.349,Two-Handed Backhand,60.0,62.5,USA,1.0,73.40425531914893,Right-Handed,Andy Roddick,20.0,13.333333333333334,15.0,33.72093023255814,154.59165154264974,205.4477335800185,15.0,67.02127659574468,1.0,51.11111111111111,88.0,1
84498,84498,84499,2009,O,Doha,71.0,QAT,$,1110250.0,atp250,Hard,80.0,34.375,60.0,57.14285714285714,5.0,21.639,Two-Handed Backhand,100.0,100.0,GBR,1.0,70.0,Right-Handed,Andy Murray,33.33333333333333,77.77777777777779,9.0,41.30434782608695,224.85119047619048,291.77777777777777,9.0,74.0,0.0,58.333333333333336,82.0,1
84530,84530,84531,2009,O,Chennai,59.0,IND,$,450000.0,atp250,Hard,90.47619047619048,50.0,81.25,56.66666666666666,2.0,28.51,One-Handed Backhand,50.0,,GER,3.0,56.75675675675676,Left-Handed,Michael Berrer,57.14285714285714,100.0,7.0,53.70370370370371,213.8095238095238,327.48294723294725,8.0,86.48648648648648,0.0,67.03296703296702,100.0,1
84531,84531,84532,2009,O,Chennai,137.0,IND,$,450000.0,atp250,Hard,84.12698412698413,18.84057971014493,62.264150943396224,43.47826086956522,20.0,28.836,One-Handed Backhand,25.0,83.33333333333334,IND,4.0,54.310344827586206,Right-Handed,Rohan Bopanna,5.555555555555555,38.88888888888889,18.0,28.695652173913043,92.87439613526573,255.5903687868555,18.0,74.13793103448276,2.0,51.51515151515152,84.0,1
84532,84532,84533,2009,O,Chennai,77.0,IND,$,450000.0,atp250,Hard,78.04878048780488,44.680851063829785,25.0,54.16666666666666,2.0,25.209,One-Handed Backhand,44.44444444444444,66.66666666666666,ITA,1.0,77.35849056603774,Right-Handed,Flavio Cipolla,40.0,44.44444444444444,10.0,47.88732394366197,183.2919621749409,225.85171549828704,9.0,66.0377358490566,0.0,55.64516129032258,74.0,1
84533,84533,84534,2009,O,Chennai,98.0,IND,$,450000.0,atp250,Hard,67.44186046511628,37.735849056603776,42.42424242424242,60.71428571428571,7.0,24.658,,38.46153846153847,20.0,IND,2.0,56.57894736842105,Right-Handed,Rohan Gajjar,38.46153846153847,53.84615384615385,13.0,45.67901234567901,175.37321169396645,225.2912041039336,13.0,56.57894736842105,1.0,50.955414012738856,,1
84534,84534,84535,2009,O,Chennai,51.0,IND,$,450000.0,atp250,Hard,81.48148148148148,56.52173913043478,55.55555555555556,77.77777777777779,1.0,27.997,Unknown Backhand,85.71428571428571,100.0,KOR,1.0,75.0,Right-Handed,Kyu Tae Im,100.0,66.66666666666666,6.0,65.85365853658537,320.0138026224983,278.7037037037037,6.0,75.0,0.0,70.12987012987013,75.0,1
84535,84535,84536,2009,O,Chennai,84.0,IND,$,450000.0,atp250,Hard,76.74418604651163,34.285714285714285,44.73684210526316,65.38461538461539,6.0,23.193,Unknown Backhand,80.0,71.42857142857143,RUS,4.0,53.086419753086425,Right-Handed,Alexander Kudryavtsev,36.36363636363637,-9.090909090909092,11.0,47.540983606557376,216.03396603396604,167.47653881395212,11.0,61.72839506172839,0.0,55.633802816901415,79.0,1
84536,84536,84537,2009,O,Chennai,88.0,IND,$,450000.0,atp250,Hard,76.66666666666667,43.54838709677419,70.58823529411765,60.71428571428571,5.0,28.47,One-Handed Backhand,33.33333333333333,50.0,AUT,2.0,63.82978723404256,Right-Handed,Oliver Marach,44.44444444444444,66.66666666666666,9.0,48.888888888888886,182.0404505888377,280.7513558614935,9.0,74.46808510638297,0.0,57.66423357664233,85.0,1
84537,84537,84538,2009,O,Chennai,66.0,IND,$,450000.0,atp250,Hard,83.33333333333334,26.31578947368421,68.42105263157895,63.33333333333333,5.0,18.798,Two-Handed Backhand,66.66666666666666,100.0,IND,3.0,55.81395348837209,Right-Handed,N.Sriram Balaji,50.0,75.0,8.0,48.97959183673469,206.3157894736842,284.56833945328435,8.0,76.74418604651163,0.0,61.95652173913043,73.0,1
84538,84538,84539,2009,O,Chennai,,IND,$,450000.0,atp250,Hard,,,,,,21.163,Two-Handed Backhand,,,IND,,,Right-Handed,Vignesh Peranamallur,,,,,,,,,,,75.0,1
84539,84539,84540,2009,O,Chennai,59.0,IND,$,450000.0,atp250,Hard,93.33333333333331,28.94736842105264,72.72727272727273,73.68421052631578,7.0,24.798,One-Handed Backhand,42.85714285714285,,USA,1.0,73.17073170731707,Right-Handed,Rajeev Ram,33.33333333333333,100.0,9.0,43.85964912280701,178.8220551378446,345.23133776792315,9.0,87.8048780487805,0.0,62.24489795918368,84.0,1
84540,84540,84541,2009,O,Chennai,87.0,IND,$,450000.0,atp250,Hard,80.0,36.66666666666666,39.130434782608695,54.761904761904766,8.0,28.147,One-Handed Backhand,36.36363636363637,83.33333333333334,GER,2.0,63.49206349206349,Right-Handed,Alexander Satschko,40.0,-10.0,10.0,47.22222222222222,167.7922077922078,178.62249827467218,10.0,65.07936507936508,0.0,55.55555555555556,80.0,1
84541,84541,84542,2009,O,Chennai,55.0,IND,$,450000.0,atp250,Hard,80.0,39.130434782608695,72.22222222222221,64.28571428571429,3.0,23.994,Two-Handed Backhand,57.14285714285714,,IRL,1.0,58.13953488372093,Right-Handed,Louk Sorensen,50.0,100.0,8.0,52.94117647058824,210.55900621118013,312.3617571059431,8.0,76.74418604651163,0.0,63.82978723404256,78.0,1
84542,84542,84543,2009,O,Chennai,59.0,IND,$,450000.0,atp250,Hard,72.41379310344827,30.434782608695656,69.56521739130434,66.66666666666666,1.0,20.298,Two-Handed Backhand,57.14285714285714,100.0,JPN,2.0,55.76923076923077,Right-Handed,Yuichi Sugita,57.14285714285714,50.0,7.0,50.0,211.3871635610766,246.74824126398337,8.0,71.15384615384616,0.0,60.78431372549019,72.0,1
84543,84543,84544,2009,O,Chennai,122.0,IND,$,450000.0,atp250,Hard,55.81395348837209,50.0,59.45945945945946,56.75675675675676,1.0,20.983,Two-Handed Backhand,77.77777777777779,16.666666666666664,IND,5.0,53.75,Right-Handed,Sanam Singh,53.84615384615385,50.0,13.0,53.333333333333336,238.3806883806884,215.0234129478316,14.0,57.49999999999999,0.0,55.483870967741936,67.0,1
84544,84544,84545,2009,O,Chennai,75.0,IND,$,450000.0,atp250,Hard,65.85365853658537,27.27272727272727,60.0,71.7948717948718,0.0,27.4,Unknown Backhand,40.0,87.5,THA,5.0,62.121212121212125,Right-Handed,Danai Udomchoke,44.44444444444444,-66.66666666666666,9.0,51.388888888888886,183.5120435120436,116.30820399113084,9.0,63.63636363636363,0.0,57.2463768115942,64.0,1
84545,84545,84546,2009,O,Chennai,98.0,IND,$,450000.0,atp250,Hard,85.29411764705883,37.2093023255814,58.620689655172406,46.66666666666666,0.0,23.266,,50.0,75.0,IND,5.0,53.96825396825397,,Ranjeet Virali-Murugesan,30.0,30.0,10.0,41.0958904109589,163.87596899224806,222.88306127048523,10.0,73.01587301587301,1.0,55.88235294117647,,1
84546,84546,84547,2009,O,Chennai,58.0,IND,$,450000.0,atp250,Hard,81.81818181818183,55.55555555555556,27.27272727272727,70.58823529411765,6.0,28.51,One-Handed Backhand,83.33333333333334,,GER,3.0,75.0,Left-Handed,Michael Berrer,71.42857142857143,100.0,7.0,61.36363636363637,280.905695611578,287.09090909090907,7.0,68.18181818181817,0.0,64.77272727272727,100.0,1
84547,84547,84548,2009,O,Chennai,83.0,IND,$,450000.0,atp250,Hard,76.92307692307693,40.47619047619048,40.909090909090914,59.09090909090909,14.0,28.836,One-Handed Backhand,57.14285714285714,33.33333333333333,IND,4.0,63.934426229508205,Right-Handed,Rohan Bopanna,44.44444444444444,60.0,9.0,46.875,201.1544011544012,251.76659406167605,10.0,63.934426229508205,0.0,55.2,84.0,1
84548,84548,84549,2009,O,Chennai,116.0,IND,$,450000.0,atp250,Hard,57.8125,50.0,30.434782608695656,71.42857142857143,2.0,25.209,One-Handed Backhand,100.0,73.33333333333333,ITA,7.0,73.5632183908046,Right-Handed,Flavio Cipolla,70.0,-188.88888888888889,10.0,60.71428571428571,291.42857142857144,-32.07838788938864,9.0,50.57471264367817,0.0,54.54545454545454,74.0,1
84549,84549,84550,2009,O,Chennai,111.0,IND,$,450000.0,atp250,Hard,79.62962962962963,42.10526315789473,48.0,53.84615384615385,7.0,27.997,Unknown Backhand,60.0,0.0,KOR,3.0,68.35443037974683,Right-Handed,Kyu Tae Im,46.15384615384615,92.3076923076923,13.0,48.05194805194805,202.1052631578948,292.2917523170688,13.0,69.62025316455697,0.0,58.97435897435898,75.0,1
84550,84550,84551,2009,O,Chennai,93.0,IND,$,450000.0,atp250,Hard,68.75,34.14634146341464,56.00000000000001,65.38461538461539,6.0,23.193,Unknown Backhand,57.14285714285714,90.0,RUS,4.0,65.75342465753424,Right-Handed,Alexander Kudryavtsev,40.0,-111.11111111111111,10.0,46.26865671641791,196.6738139908872,81.39231354642314,9.0,64.38356164383562,1.0,55.71428571428572,79.0,1
84551,84551,84552,2009,O,Chennai,73.0,IND,$,450000.0,atp250,Hard,84.61538461538461,41.935483870967744,50.0,48.48484848484848,8.0,24.798,One-Handed Backhand,57.14285714285714,0.0,USA,3.0,56.52173913043478,Right-Handed,Rajeev Ram,44.44444444444444,88.88888888888889,9.0,45.3125,192.0076339431178,285.0260126347083,9.0,69.56521739130434,0.0,55.45454545454545,84.0,1
84552,84552,84553,2009,O,Chennai,76.0,IND,$,450000.0,atp250,Hard,80.76923076923077,22.22222222222222,64.0,65.51724137931035,1.0,28.147,One-Handed Backhand,50.0,,GER,1.0,50.98039215686274,Right-Handed,Alexander Satschko,33.33333333333333,100.0,9.0,44.642857142857146,171.0727969348659,295.7496229260935,9.0,72.54901960784314,0.0,57.943925233644855,80.0,1
